p_name,m_name,m_type,m_tech,m_power,m_acc,m_pp
クラブ,あわ,みず,特殊,40,100,30
クラブ,ふぶき,こおり,特殊,110,70,5
クラブ,いびき,ノーマル,特殊,50,100,15
クラブ,がまん,ノーマル,物理,0,0,10
クラブ,きつけ,ノーマル,物理,70,100,10
クラブ,はさむ,ノーマル,物理,55,100,30
クラブ,あられ,こおり,変化,0,0,10
クラブ,いばる,ノーマル,変化,0,85,15
クラブ,ねごと,ノーマル,変化,0,0,10
クラブ,ねむる,エスパー,変化,0,0,10
クラブ,まもる,ノーマル,変化,0,0,10
クラブ,じたばた,ノーマル,物理,0,100,15
クラブ,どろぼう,あく,物理,60,100,25
クラブ,ふみつけ,ノーマル,物理,65,100,20
クラブ,みねうち,ノーマル,物理,40,100,40
クラブ,あまごい,みず,変化,0,0,5
クラブ,くすぐる,ノーマル,変化,0,100,20
クラブ,こらえる,ノーマル,変化,0,0,10
クラブ,てっぺき,はがね,変化,0,0,15
クラブ,どくどく,どく,変化,0,90,10
クラブ,ドわすれ,エスパー,変化,0,0,20
クラブ,しおみず,みず,特殊,65,100,10
クラブ,みがわり,ノーマル,変化,0,0,10
クラブ,メロメロ,ノーマル,変化,0,100,15
クラブ,なみのり,みず,特殊,90,100,15
クラブ,ねっとう,みず,特殊,80,100,15
クラブ,りんしょう,ノーマル,特殊,60,100,15
クラブ,いわなだれ,いわ,物理,75,90,10
クラブ,おんがえし,ノーマル,物理,0,100,20
クラブ,からげんき,ノーマル,物理,70,100,20
クラブ,かわらわり,かくとう,物理,75,100,15
クラブ,なげつける,あく,物理,0,100,10
クラブ,なしくずし,ノーマル,物理,70,100,20
クラブ,ばかぢから,かくとう,物理,120,100,5
クラブ,やつあたり,ノーマル,物理,0,100,20
クラブ,かたくなる,ノーマル,変化,0,0,30
クラブ,くろいきり,こおり,変化,0,0,30
クラブ,どろあそび,じめん,変化,0,0,15
クラブ,みずのはどう,みず,特殊,60,100,20
クラブ,シザークロス,むし,物理,80,100,15
クラブ,たたきつける,ノーマル,物理,80,75,20
クラブ,はたきおとす,あく,物理,65,100,20
クラブ,メタルクロー,はがね,物理,50,95,35
クラブ,こごえるかぜ,こおり,特殊,55,95,15
クラブ,かげぶんしん,ノーマル,変化,0,0,15
クラブ,つるぎのまい,ノーマル,変化,0,0,20
クラブ,にらみつける,ノーマル,変化,0,100,30
クラブ,バブルこうせん,みず,特殊,65,100,20
クラブ,マッドショット,じめん,特殊,55,95,15
クラブ,めざめるパワー,ノーマル,特殊,60,100,15
クラブ,れいとうビーム,こおり,特殊,90,100,10
クラブ,アクアブレイク,みず,物理,85,100,10
クラブ,がんせきふうじ,いわ,物理,60,95,15
クラブ,クラブハンマー,みず,物理,100,90,10
クラブ,ハサミギロチン,ノーマル,物理,0,30,5
クラブ,げんしのちから,いわ,特殊,60,100,5
クラブ,こうそくいどう,エスパー,変化,0,0,30
クラブ,サイドチェンジ,エスパー,変化,0,0,15
クラブ,ないしょばなし,ノーマル,変化,0,0,20
コイル,10まんボルト,でんき,特殊,90,100,15
コイル,いびき,ノーマル,特殊,50,100,15
コイル,いばる,ノーマル,変化,0,85,15
コイル,ねごと,ノーマル,変化,0,0,10
コイル,ねむる,エスパー,変化,0,0,10
コイル,まもる,ノーマル,変化,0,0,10
コイル,ほうでん,でんき,特殊,80,100,15
コイル,スパーク,でんき,物理,65,100,20
コイル,かみなり,でんき,特殊,110,70,10
コイル,あまごい,みず,変化,0,0,5
コイル,てっぺき,はがね,変化,0,0,15
コイル,でんじは,でんき,変化,0,90,20
コイル,どくどく,どく,変化,0,90,10
コイル,みがわり,ノーマル,変化,0,0,10
コイル,りんしょう,ノーマル,特殊,60,100,15
コイル,おんがえし,ノーマル,物理,0,100,20
コイル,からげんき,ノーマル,物理,70,100,20
コイル,たいあたり,ノーマル,物理,40,100,35
コイル,やつあたり,ノーマル,物理,0,100,20
コイル,いやなおと,ノーマル,変化,0,85,40
コイル,じこあんじ,ノーマル,変化,0,0,10
コイル,にほんばれ,ほのお,変化,0,0,5
コイル,リサイクル,ノーマル,変化,0,0,10
コイル,ロックオン,ノーマル,変化,0,0,5
コイル,でんげきは,でんき,特殊,60,0,20
コイル,エレキネット,でんき,特殊,55,95,15
コイル,エレキボール,でんき,特殊,0,100,10
コイル,だいばくはつ,ノーマル,物理,250,100,5
コイル,かげぶんしん,ノーマル,変化,0,0,15
コイル,きんぞくおん,はがね,変化,0,85,40
コイル,じゅうりょく,エスパー,変化,0,0,5
コイル,ちょうおんぱ,ノーマル,変化,0,55,20
コイル,でんじふゆう,でんき,変化,0,0,10
コイル,ひかりのかべ,エスパー,変化,0,0,30
コイル,リフレクター,エスパー,変化,0,0,20
コイル,ボルトチェンジ,でんき,特殊,70,100,20
コイル,ミラーショット,はがね,特殊,65,85,10
コイル,めざめるパワー,ノーマル,特殊,60,100,15
コイル,ラスターカノン,はがね,特殊,80,100,10
コイル,ジャイロボール,はがね,物理,0,100,5
コイル,マグネットボム,はがね,物理,60,0,20
コイル,ワイルドボルト,でんき,物理,90,100,15
コイル,ないしょばなし,ノーマル,変化,0,0,20
コイル,シグナルビーム,むし,特殊,75,100,15
コイル,マジックコート,エスパー,変化,0,0,15
コイル,ソニックブーム,ノーマル,特殊,0,90,20
コイル,チャージビーム,でんき,特殊,50,90,10
コイル,でんきショック,でんき,特殊,40,100,30
コドラ,いびき,ノーマル,特殊,50,100,15
コドラ,きつけ,ノーマル,物理,70,100,10
コドラ,じしん,じめん,物理,100,100,10
コドラ,ずつき,ノーマル,物理,70,100,15
コドラ,いばる,ノーマル,変化,0,85,15
コドラ,うらみ,ゴースト,変化,0,100,10
コドラ,さわぐ,ノーマル,特殊,90,100,10
コドラ,ねごと,ノーマル,変化,0,0,10
コドラ,ねむる,エスパー,変化,0,0,10
コドラ,のろい,ゴースト,変化,0,0,10
コドラ,ほえる,ノーマル,変化,0,0,20
コドラ,まもる,ノーマル,変化,0,0,10
コドラ,じだんだ,じめん,物理,75,100,10
コドラ,じならし,じめん,物理,60,100,20
コドラ,とっしん,ノーマル,物理,90,85,20
コドラ,ふみつけ,ノーマル,物理,65,100,20
コドラ,あまごい,みず,変化,0,0,5
コドラ,てっぺき,はがね,変化,0,0,15
コドラ,どくどく,どく,変化,0,90,10
コドラ,みがわり,ノーマル,変化,0,0,10
コドラ,メロメロ,ノーマル,変化,0,100,15
コドラ,どろかけ,じめん,特殊,20,100,10
コドラ,りんしょう,ノーマル,特殊,60,100,15
コドラ,いわなだれ,いわ,物理,75,90,10
コドラ,おんがえし,ノーマル,物理,0,100,20
コドラ,がむしゃら,ノーマル,物理,0,100,5
コドラ,からげんき,ノーマル,物理,70,100,20
コドラ,たいあたり,ノーマル,物理,40,100,35
コドラ,のしかかり,ノーマル,物理,85,100,15
コドラ,ばかぢから,かくとう,物理,120,100,5
コドラ,やつあたり,ノーマル,物理,0,100,20
コドラ,いやなおと,ノーマル,変化,0,85,40
コドラ,かたくなる,ノーマル,変化,0,0,30
コドラ,すなあらし,いわ,変化,0,0,10
コドラ,にほんばれ,ほのお,変化,0,0,5
コドラ,でんげきは,でんき,特殊,60,0,20
コドラ,みずのはどう,みず,特殊,60,100,20
コドラ,きしかいせい,かくとう,物理,0,100,15
コドラ,つばめがえし,ひこう,物理,60,0,20
コドラ,メタルクロー,はがね,物理,50,95,35
コドラ,かげぶんしん,ノーマル,変化,0,0,15
コドラ,きんぞくおん,はがね,変化,0,85,40
コドラ,でんじふゆう,でんき,変化,0,0,10
コドラ,ボディパージ,はがね,変化,0,0,15
コドラ,ロックカット,いわ,変化,0,0,20
コドラ,めざめるパワー,ノーマル,特殊,60,100,15
コドラ,アイアンテール,はがね,物理,100,75,15
コドラ,アイアンヘッド,はがね,物理,80,100,15
コドラ,がんせきふうじ,いわ,物理,60,95,15
コドラ,シャドークロー,ゴースト,物理,70,100,15
コドラ,すてみタックル,ノーマル,物理,120,100,15
コドラ,ストーンエッジ,いわ,物理,100,80,5
コドラ,ドラゴンダイブ,ドラゴン,物理,100,75,10
コドラ,ヘビーボンバー,はがね,物理,0,100,10
コドラ,もろはのずつき,いわ,物理,150,80,5
コドラ,ステルスロック,いわ,変化,0,0,20
コドラ,ないしょばなし,ノーマル,変化,0,0,20
コドラ,だいちのちから,じめん,特殊,90,100,10
ゴチム,10まんボルト,でんき,特殊,90,100,15
ゴチム,いびき,ノーマル,特殊,50,100,15
ゴチム,ずつき,ノーマル,物理,70,100,15
ゴチム,はたく,ノーマル,物理,40,100,35
ゴチム,さわぐ,ノーマル,特殊,90,100,10
ゴチム,ねんりき,エスパー,特殊,50,100,25
ゴチム,ゆめくい,エスパー,特殊,100,100,15
ゴチム,イカサマ,あく,物理,95,100,15
ゴチム,どろぼう,あく,物理,60,100,25
ゴチム,ほしがる,ノーマル,物理,60,100,25
ゴチム,あまえる,フェアリー,変化,0,100,20
ゴチム,あまごい,みず,変化,0,0,5
ゴチム,おだてる,あく,変化,0,100,15
ゴチム,くすぐる,ノーマル,変化,0,100,20
ゴチム,てだすけ,ノーマル,変化,0,0,20
ゴチム,でんじは,でんき,変化,0,90,20
ゴチム,どくどく,どく,変化,0,90,10
ゴチム,トリック,エスパー,変化,0,100,10
ゴチム,なりきり,エスパー,変化,0,0,10
ゴチム,みがわり,ノーマル,変化,0,0,10
ゴチム,メロメロ,ノーマル,変化,0,100,15
ゴチム,ゆうわく,ノーマル,変化,0,100,20
ゴチム,よこどり,あく,変化,0,0,10
ゴチム,みらいよち,エスパー,特殊,120,100,10
ゴチム,いわなだれ,いわ,物理,75,90,10
ゴチム,だましうち,あく,物理,60,0,20
ゴチム,なげつける,あく,物理,0,100,10
ゴチム,くさむすび,くさ,特殊,0,100,20
ゴチム,いちゃもん,あく,変化,0,100,15
ゴチム,さしおさえ,あく,変化,0,100,15
ゴチム,じこあんじ,ノーマル,変化,0,0,10
ゴチム,ちょうはつ,あく,変化,0,100,20
ゴチム,フラッシュ,ノーマル,変化,0,100,20
ゴチム,リサイクル,ノーマル,変化,0,0,10
ゴチム,でんげきは,でんき,特殊,60,0,20
ゴチム,ミラーコート,エスパー,特殊,0,100,20
ゴチム,あくのはどう,あく,特殊,80,100,15
ゴチム,いやしのすず,ノーマル,変化,0,0,5
ゴチム,じゅうりょく,エスパー,変化,0,0,5
ゴチム,テレキネシス,エスパー,変化,0,0,15
ゴチム,なかよくする,ノーマル,変化,0,0,20
ゴチム,ミラクルアイ,エスパー,変化,0,0,40
ゴチム,エナジーボール,くさ,特殊,90,100,10
ゴチム,おうふくビンタ,ノーマル,物理,15,85,10
ゴチム,しねんのずつき,エスパー,物理,80,90,15
ゴチム,ひみつのちから,ノーマル,物理,70,100,20
ゴチム,いやしのはどう,エスパー,変化,0,0,10
ゴチム,かいふくふうじ,エスパー,変化,0,100,15
ゴチム,くろいまなざし,ノーマル,変化,0,0,5
ゴチム,サイドチェンジ,エスパー,変化,0,0,15
ゴチム,サイケこうせん,エスパー,特殊,65,100,20
ゴチム,しんぴのまもり,ノーマル,変化,0,0,25
ゴチム,スキルスワップ,エスパー,変化,0,0,10
ゴチム,サイコキネシス,エスパー,特殊,90,100,10
ゴチム,サイコショック,エスパー,特殊,80,100,10
ゴチム,シグナルビーム,むし,特殊,75,100,15
ゴチム,マジックコート,エスパー,変化,0,0,15
ゴチム,マジックルーム,エスパー,変化,0,0,10
ゴチム,チャージビーム,でんき,特殊,50,90,10
ゴンベ,10まんボルト,でんき,特殊,90,100,15
ゴンベ,ふぶき,こおり,特殊,110,70,5
ゴンベ,いびき,ノーマル,特殊,50,100,15
ゴンベ,じしん,じめん,物理,100,100,10
ゴンベ,じばく,ノーマル,物理,200,100,5
ゴンベ,ずつき,ノーマル,物理,70,100,15
ゴンベ,ゲップ,どく,特殊,120,90,10
ゴンベ,いばる,ノーマル,変化,0,85,15
ゴンベ,さわぐ,ノーマル,特殊,90,100,10
ゴンベ,ねごと,ノーマル,変化,0,0,10
ゴンベ,ねむる,エスパー,変化,0,0,10
ゴンベ,のろい,ゴースト,変化,0,0,10
ゴンベ,まもる,ノーマル,変化,0,0,10
ゴンベ,おいうち,あく,物理,40,100,20
ゴンベ,ころがる,いわ,物理,30,90,20
ゴンベ,じだんだ,じめん,物理,75,100,10
ゴンベ,じならし,じめん,物理,60,100,20
ゴンベ,かみなり,でんき,特殊,110,70,10
ゴンベ,ほしがる,ノーマル,物理,60,100,25
ゴンベ,あまえる,フェアリー,変化,0,100,20
ゴンベ,あまごい,みず,変化,0,0,5
ゴンベ,どくどく,どく,変化,0,90,10
ゴンベ,ドわすれ,エスパー,変化,0,0,20
ゴンベ,のみこむ,ノーマル,変化,0,0,10
ゴンベ,みがわり,ノーマル,変化,0,0,10
ゴンベ,メロメロ,ノーマル,変化,0,100,15
ゴンベ,よこどり,あく,変化,0,0,10
ゴンベ,なみのり,みず,特殊,90,100,15
ゴンベ,りんしょう,ノーマル,特殊,60,100,15
ゴンベ,いわなだれ,いわ,物理,75,90,10
ゴンベ,おんがえし,ノーマル,物理,0,100,20
ゴンベ,カウンター,かくとう,物理,0,100,20
ゴンベ,からげんき,ノーマル,物理,70,100,20
ゴンベ,かわらわり,かくとう,物理,75,100,15
ゴンベ,たいあたり,ノーマル,物理,40,100,35
ゴンベ,とっておき,ノーマル,物理,140,100,5
ゴンベ,なげつける,あく,物理,0,100,10
ゴンベ,なしくずし,ノーマル,物理,70,100,20
ゴンベ,のしかかり,ノーマル,物理,85,100,15
ゴンベ,ばかぢから,かくとう,物理,120,100,5
ゴンベ,やつあたり,ノーマル,物理,0,100,20
ゴンベ,いやなおと,ノーマル,変化,0,85,40
ゴンベ,かぎわける,ノーマル,変化,0,0,40
ゴンベ,すなあらし,いわ,変化,0,0,10
ゴンベ,たくわえる,ノーマル,変化,0,0,20
ゴンベ,にほんばれ,ほのお,変化,0,0,5
ゴンベ,はらだいこ,ノーマル,変化,0,0,10
ゴンベ,ふきとばし,ノーマル,変化,0,0,20
ゴンベ,まるくなる,ノーマル,変化,0,0,40
ゴンベ,ゆびをふる,ノーマル,変化,0,0,10
ゴンベ,リサイクル,ノーマル,変化,0,0,10
ゴンベ,だいもんじ,ほのお,特殊,110,85,5
ゴンベ,でんげきは,でんき,特殊,60,0,20
ゴンベ,みずのはどう,みず,特殊,60,100,20
ゴンベ,きあいパンチ,かくとう,物理,150,100,20
ゴンベ,したでなめる,ゴースト,物理,30,100,30
ゴンベ,タネばくだん,くさ,物理,80,100,15
ゴンベ,こごえるかぜ,こおり,特殊,55,95,15
ゴンベ,かげぶんしん,ノーマル,変化,0,0,15
ゴンベ,ふるいたてる,ノーマル,変化,0,0,30
ゴンベ,ハイパーボイス,ノーマル,特殊,90,100,10
ゴンベ,めざめるパワー,ノーマル,特殊,60,100,15
ゴンベ,れいとうビーム,こおり,特殊,90,100,10
ゴンベ,かみなりパンチ,でんき,物理,75,100,15
ゴンベ,がんせきふうじ,いわ,物理,60,95,15
ゴンベ,しぜんのめぐみ,ノーマル,物理,0,100,15
ゴンベ,しねんのずつき,エスパー,物理,80,90,15
ゴンベ,すてみタックル,ノーマル,物理,120,100,15
ゴンベ,かえんほうしゃ,ほのお,特殊,90,100,15
ゴンベ,ダストシュート,どく,物理,120,80,5
ゴンベ,ほのおのパンチ,ほのお,物理,75,100,15
ゴンベ,れいとうパンチ,こおり,物理,75,100,15
ゴンベ,おさきにどうぞ,ノーマル,変化,0,0,15
ゴンベ,サイコキネシス,エスパー,特殊,90,100,10
ゴンベ,ないしょばなし,ノーマル,変化,0,0,20
ゴンベ,シャドーボール,ゴースト,特殊,80,100,15
ゴンベ,ソーラービーム,くさ,特殊,120,100,10
ゴース,10まんボルト,でんき,特殊,90,100,15
ゴース,いびき,ノーマル,特殊,50,100,15
ゴース,いばる,ノーマル,変化,0,85,15
ゴース,うらみ,ゴースト,変化,0,100,10
ゴース,おにび,ほのお,変化,0,85,15
